--------------Score-------------
254		29180.0	\\
255		34660.0	\\
256		41100.0	\\
257		48490.0	\\
258		56830.0	\\
259		66130.0	\\
260		76370.0	\\
261		87570.0	\\
262		103970.0	\\
263		121830.0	\\
264		25260.0	\\
265		33430.0	\\
266		38910.0	\\
267		45350.0	\\
268		52740.0	\\
269		61080.0	\\
270		70380.0	\\
271		80620.0	\\
272		91820.0	\\
273		103970.0	\\
274		117080.0	\\
275		135880.0	\\
276		30280.0	\\
277		43660.0	\\
278		50100.0	\\
279		57490.0	\\
280		65830.0	\\
281		75130.0	\\
282		85370.0	\\
283		96570.0	\\
284		108720.0	\\
285		121830.0	\\
286		135880.0	\\
287		150890.0	\\
288		104430.0	\\
289		37360.0	\\
290		29520.0	\\
291		23870.0	\\
292		19680.0	\\
293		16940.0	\\
294		15660.0	\\
295		15820.0	\\
296		17440.0	\\
297		20510.0	\\
298		25030.0	\\
299		31010.0	\\
300		37360.0	\\
301		3820.0	\\
302		1690.0	\\
303		1260.0	\\
304		2280.0	\\
305		4760.0	\\
306		8680.0	\\
307		14060.0	\\
308		20890.0	\\
309		29180.0	\\
310		38910.0	\\
311		50100.0	\\
312		29520.0	\\
313		1690.0	\\
314		260.0	\\
315		280.0	\\
316		1760.0	\\
317		4680.0	\\
318		9060.0	\\
319		14890.0	\\
320		22180.0	\\
321		30910.0	\\
322		41100.0	\\
323		52740.0	\\
324		23870.0	\\
325		1260.0	\\
326		280.0	\\
327		1010.0	\\
328		3430.0	\\
329		7310.0	\\
330		12640.0	\\
331		19430.0	\\
332		27660.0	\\
333		37350.0	\\
334		48490.0	\\
335		61080.0	\\
336		19680.0	\\
337		2280.0	\\
338		1760.0	\\
339		3430.0	\\
340		6060.0	\\
341		10890.0	\\
342		17180.0	\\
343		24910.0	\\
344		34100.0	\\
345		44740.0	\\
346		56830.0	\\
347		70380.0	\\
348		16940.0	\\
349		4760.0	\\
350		4680.0	\\
351		7310.0	\\
352		10890.0	\\
353		15430.0	\\
354		22660.0	\\
355		31350.0	\\
356		41490.0	\\
357		53080.0	\\
358		66130.0	\\
359		80620.0	\\
360		15660.0	\\
361		8680.0	\\
362		9060.0	\\
363		12640.0	\\
364		17180.0	\\
365		22660.0	\\
366		29100.0	\\
367		38740.0	\\
368		49830.0	\\
369		62380.0	\\
370		76370.0	\\
371		91820.0	\\
372		15820.0	\\
373		14060.0	\\
374		14890.0	\\
375		19430.0	\\
376		24910.0	\\
377		31350.0	\\
378		38740.0	\\
379		47080.0	\\
380		59130.0	\\
381		72620.0	\\
382		87570.0	\\
383		103970.0	\\
384		17440.0	\\
385		20890.0	\\
386		22180.0	\\
387		27660.0	\\
388		34100.0	\\
389		41490.0	\\
390		49830.0	\\
391		59130.0	\\
392		69370.0	\\
393		83820.0	\\
394		99720.0	\\
395		117080.0	\\
396		20510.0	\\
397		29180.0	\\
398		30910.0	\\
399		37350.0	\\
400		44740.0	\\
401		53080.0	\\
402		62380.0	\\
403		72620.0	\\
404		83820.0	\\
405		95970.0	\\
406		112830.0	\\
407		131130.0	\\
408		25030.0	\\
409		38910.0	\\
410		41100.0	\\
411		48490.0	\\
412		56830.0	\\
413		66130.0	\\
414		76370.0	\\
415		87570.0	\\
416		99720.0	\\
417		112830.0	\\
418		126880.0	\\
419		146140.0	\\
420		31010.0	\\
421		50100.0	\\
422		52740.0	\\
423		61080.0	\\
424		70380.0	\\
425		80620.0	\\
426		91820.0	\\
427		103970.0	\\
428		117080.0	\\
429		131130.0	\\
430		146140.0	\\
431		162100.0	\\
432		92120.0	\\
433		30770.0	\\
434		23870.0	\\
435		17930.0	\\
436		14690.0	\\
437		12910.0	\\
438		12570.0	\\
439		13690.0	\\
440		16260.000000000002	\\
441		20280.0	\\
442		25760.0	\\
443		32680.0	\\
444		30770.0	\\
445		2440.0	\\
446		1260.0	\\
447		1030.0	\\
448		3010.0	\\
449		6430.0	\\
450		11310.0	\\
451		17640.0	\\
452		25430.0	\\
453		34660.0	\\
454		45350.0	\\
455		57490.0	\\
456		23870.0	\\
457		1260.0	\\
458		280.0	\\
459		1010.0	\\
460		3430.0	\\
461		7310.0	\\
462		12640.0	\\
463		19430.0	\\
464		27660.0	\\
465		37350.0	\\
466		48490.0	\\
467		61080.0	\\
468		17930.0	\\
469		1030.0	\\
470		1010.0	\\
471		2430.0	\\
472		5310.0	\\
473		9640.0	\\
474		15430.0	\\
475		22660.0	\\
476		31350.0	\\
477		41490.0	\\
478		53080.0	\\
479		66130.0	\\
480		14690.0	\\
481		3010.0	\\
482		3430.0	\\
483		5310.0	\\
484		8890.0	\\
485		14180.0	\\
486		20910.0	\\
487		29100.0	\\
488		38740.0	\\
489		49830.0	\\
490		62380.0	\\
491		76370.0	\\
492		12910.0	\\
493		6430.0	\\
494		7310.0	\\
495		9640.0	\\
496		14180.0	\\
497		19660.0	\\
498		27350.0	\\
499		36490.0	\\
500		47080.0	\\
501		59130.0	\\
502		72620.0	\\
503		87570.0	\\
504		12570.0	\\
505		11310.0	\\
506		12640.0	\\
507		15430.0	\\
508		20910.0	\\
509		27350.0	\\
510		34740.0	\\
511		44830.0	\\
512		56380.0	\\
513		69370.0	\\
514		83820.0	\\
515		99720.0	\\
516		13690.0	\\
517		17640.0	\\
518		19430.0	\\
519		22660.0	\\
520		29100.0	\\
521		36490.0	\\
522		44830.0	\\
523		54130.0	\\
524		66620.0	\\
525		80570.0	\\
526		95970.0	\\
527		112830.0	\\
528		16260.000000000002	\\
529		25430.0	\\
530		27660.0	\\
531		31350.0	\\
532		38740.0	\\
533		47080.0	\\
534		56380.0	\\
535		66620.0	\\
536		77820.0	\\
537		92720.0	\\
538		109080.0	\\
539		126880.0	\\
540		20280.0	\\
541		34660.0	\\
542		37350.0	\\
543		41490.0	\\
544		49830.0	\\
545		59130.0	\\
546		69370.0	\\
547		80570.0	\\
548		92720.0	\\
549		105830.0	\\
550		123130.0	\\
551		141890.0	\\
552		25760.0	\\
553		45350.0	\\
554		48490.0	\\
555		53080.0	\\
556		62380.0	\\
557		72620.0	\\
558		83820.0	\\
559		95970.0	\\
560		109080.0	\\
561		123130.0	\\
562		138140.0	\\
563		157850.0	\\
564		32680.0	\\
565		57490.0	\\
566		61080.0	\\
567		66130.0	\\
568		76370.0	\\
569		87570.0	\\
570		99720.0	\\
571		112830.0	\\
572		126880.0	\\
573		141890.0	\\
574		157850.0	\\
575		174760.0	\\
576		81260.0	\\
577		25620.0	\\
578		19680.0	\\
579		14690.0	\\
580		10660.0	\\
581		9820.0	\\
582		10440.0	\\
583		12510.0	\\
584		16030.000000000002	\\
585		21010.0	\\
586		27430.0	\\
587		35310.0	\\
588		25620.0	\\
589		2510.0	\\
590		2280.0	\\
591		3010.0	\\
592		4680.0	\\
593		9060.0	\\
594		14890.0	\\
595		22180.0	\\
596		30910.0	\\
597		41100.0	\\
598		52740.0	\\
599		65830.0	\\
600		19680.0	\\
601		2280.0	\\
602		1760.0	\\
603		3430.0	\\
604		6060.0	\\
605		10890.0	\\
606		17180.0	\\
607		24910.0	\\
608		34100.0	\\
609		44740.0	\\
610		56830.0	\\
611		70380.0	\\
612		14690.0	\\
613		3010.0	\\
614		3430.0	\\
615		5310.0	\\
616		8890.0	\\
617		14180.0	\\
618		20910.0	\\
619		29100.0	\\
620		38740.0	\\
621		49830.0	\\
622		62380.0	\\
623		76370.0	\\
624		10660.0	\\
625		4680.0	\\
626		6060.0	\\
627		8890.0	\\
628		13180.0	\\
629		18910.0	\\
630		26100.0	\\
631		34740.0	\\
632		44830.0	\\
633		56380.0	\\
634		69370.0	\\
635		83820.0	\\
636		9820.0	\\
637		9060.0	\\
638		10890.0	\\
639		14180.0	\\
640		18910.0	\\
641		25350.0	\\
642		33490.0	\\
643		43080.0	\\
644		54130.0	\\
645		66620.0	\\
646		80570.0	\\
647		95970.0	\\
648		10440.0	\\
649		14890.0	\\
650		17180.0	\\
651		20910.0	\\
652		26100.0	\\
653		33490.0	\\
654		41830.0	\\
655		52380.0	\\
656		64370.00000000001	\\
657		77820.0	\\
658		92720.0	\\
659		109080.0	\\
660		12510.0	\\
661		22180.0	\\
662		24910.0	\\
663		29100.0	\\
664		34740.0	\\
665		43080.0	\\
666		52380.0	\\
667		62620.0	\\
668		75570.0	\\
669		89970.0	\\
670		105830.0	\\
671		123130.0	\\
672		16030.000000000002	\\
673		30910.0	\\
674		34100.0	\\
675		38740.0	\\
676		44830.0	\\
677		54130.0	\\
678		64370.00000000001	\\
679		75570.0	\\
680		87720.0	\\
681		103080.0	\\
682		119880.0	\\
683		138140.0	\\
684		21010.0	\\
685		41100.0	\\
686		44740.0	\\
687		49830.0	\\
688		56380.0	\\
689		66620.0	\\
690		77820.0	\\
691		89970.0	\\
692		103080.0	\\
693		117130.0	\\
694		134890.0	\\
695		154100.0	\\
696		27430.0	\\
697		52740.0	\\
698		56830.0	\\
699		62380.0	\\
700		69370.0	\\
701		80570.0	\\
702		92720.0	\\
703		105830.0	\\
704		119880.0	\\
705		134890.0	\\
706		150850.0	\\
707		171010.0	\\
708		35310.0	\\
709		65830.0	\\
710		70380.0	\\
711		76370.0	\\
712		83820.0	\\
713		95970.0	\\
714		109080.0	\\
715		123130.0	\\
716		138140.0	\\
717		154100.0	\\
718		171010.0	\\
719		188870.0	\\
720		71860.0	\\
721		21930.0	\\
722		16940.0	\\
723		12910.0	\\
724		9820.0	\\
725		7690.0	\\
726		9260.0	\\
727		12280.0	\\
728		16760.0	\\
729		22680.0	\\
730		30060.0	\\
731		38890.0	\\
732		21930.0	\\
733		4030.0000000000005	\\
734		4760.0	\\
735		6430.0	\\
736		9060.0	\\
737		12640.0	\\
738		19430.0	\\
739		27660.0	\\
740		37350.0	\\
741		48490.0	\\
742		61080.0	\\
743		75130.0	\\
744		16940.0	\\
745		4760.0	\\
746		4680.0	\\
747		7310.0	\\
748		10890.0	\\
749		15430.0	\\
750		22660.0	\\
751		31350.0	\\
752		41490.0	\\
753		53080.0	\\
754		66130.0	\\
755		80620.0	\\
756		12910.0	\\
757		6430.0	\\
758		7310.0	\\
759		9640.0	\\
760		14180.0	\\
761		19660.0	\\
762		27350.0	\\
763		36490.0	\\
764		47080.0	\\
765		59130.0	\\
766		72620.0	\\
767		87570.0	\\
768		9820.0	\\
769		9060.0	\\
770		10890.0	\\
771		14180.0	\\
772		18910.0	\\
773		25350.0	\\
774		33490.0	\\
775		43080.0	\\
776		54130.0	\\
777		66620.0	\\
778		80570.0	\\
779		95970.0	\\
780		7690.0	\\
781		12640.0	\\
782		15430.0	\\
783		19660.0	\\
784		25350.0	\\
785		32490.000000000004	\\
786		41080.0	\\
787		51130.0	\\
788		62620.0	\\
789		75570.0	\\
790		89970.0	\\
791		105830.0	\\
792		9260.0	\\
793		19430.0	\\
794		22660.0	\\
795		27350.0	\\
796		33490.0	\\
797		41080.0	\\
798		50380.0	\\
799		61370.0	\\
800		73820.0	\\
801		87720.0	\\
802		103080.0	\\
803		119880.0	\\
804		12280.0	\\
805		27660.0	\\
806		31350.0	\\
807		36490.0	\\
808		43080.0	\\
809		51130.0	\\
810		61370.0	\\
811		72570.0	\\
812		85970.0	\\
813		100830.0	\\
814		117130.0	\\
815		134890.0	\\
816		16760.0	\\
817		37350.0	\\
818		41490.0	\\
819		47080.0	\\
820		54130.0	\\
821		62620.0	\\
822		73820.0	\\
823		85970.0	\\
824		99080.0	\\
825		114880.0	\\
826		132140.0	\\
827		150850.0	\\
828		22680.0	\\
829		48490.0	\\
830		53080.0	\\
831		59130.0	\\
832		66620.0	\\
833		75570.0	\\
834		87720.0	\\
835		100830.0	\\
836		114880.0	\\
837		129889.99999999999	\\
838		148100.0	\\
839		167760.0	\\
840		30060.0	\\
841		61080.0	\\
842		66130.0	\\
843		72620.0	\\
844		80570.0	\\
845		89970.0	\\
846		103080.0	\\
847		117130.0	\\
848		132140.0	\\
849		148100.0	\\
850		165010.0	\\
851		185620.0	\\
852		38890.0	\\
853		75130.0	\\
854		80620.0	\\
855		87570.0	\\
856		95970.0	\\
857		105830.0	\\
858		119880.0	\\
859		134890.0	\\
860		150850.0	\\
861		167760.0	\\
862		185620.0	\\
863		204440.0	\\
864		63910.0	\\
865		19690.0	\\
866		15660.0	\\
867		12570.0	\\
868		10440.0	\\
869		9260.0	\\
870		9030.0	\\
871		13010.0	\\
872		18430.0	\\
873		25310.0	\\
874		33640.0	\\
875		43430.0	\\
876		19690.0	\\
877		7010.0	\\
878		8680.0	\\
879		11310.0	\\
880		14890.0	\\
881		19430.0	\\
882		24910.0	\\
883		34100.0	\\
884		44740.0	\\
885		56830.0	\\
886		70380.0	\\
887		85370.0	\\
888		15660.0	\\
889		8680.0	\\
890		9060.0	\\
891		12640.0	\\
892		17180.0	\\
893		22660.0	\\
894		29100.0	\\
895		38740.0	\\
896		49830.0	\\
897		62380.0	\\
898		76370.0	\\
899		91820.0	\\
900		12570.0	\\
901		11310.0	\\
902		12640.0	\\
903		15430.0	\\
904		20910.0	\\
905		27350.0	\\
906		34740.0	\\
907		44830.0	\\
908		56380.0	\\
909		69370.0	\\
910		83820.0	\\
911		99720.0	\\
912		10440.0	\\
913		14890.0	\\
914		17180.0	\\
915		20910.0	\\
916		26100.0	\\
917		33490.0	\\
918		41830.0	\\
919		52380.0	\\
920		64370.00000000001	\\
921		77820.0	\\
922		92720.0	\\
923		109080.0	\\
924		9260.0	\\
925		19430.0	\\
926		22660.0	\\
927		27350.0	\\
928		33490.0	\\
929		41080.0	\\
930		50380.0	\\
931		61370.0	\\
932		73820.0	\\
933		87720.0	\\
934		103080.0	\\
935		119880.0	\\
936		9030.0	\\
937		24910.0	\\
938		29100.0	\\
939		34740.0	\\
940		41830.0	\\
941		50380.0	\\
942		60370.0	\\
943		71820.0	\\
944		84720.0	\\
945		99080.0	\\
946		114880.0	\\
947		132140.0	\\
948		13010.0	\\
949		34100.0	\\
950		38740.0	\\
951		44830.0	\\
952		52380.0	\\
953		61370.0	\\
954		71820.0	\\
955		83970.0	\\
956		97830.0	\\
957		113130.0	\\
958		129889.99999999999	\\
959		148100.0	\\
960		18430.0	\\
961		44740.0	\\
962		49830.0	\\
963		56380.0	\\
964		64370.00000000001	\\
965		73820.0	\\
966		84720.0	\\
967		97830.0	\\
968		111880.0	\\
969		128139.99999999999	\\
970		145850.0	\\
971		165010.0	\\
972		25310.0	\\
973		56830.0	\\
974		62380.0	\\
975		69370.0	\\
976		77820.0	\\
977		87720.0	\\
978		99080.0	\\
979		113130.0	\\
980		128139.99999999999	\\
981		144100.0	\\
982		162760.0	\\
983		182870.0	\\
984		33640.0	\\
985		70380.0	\\
986		76370.0	\\
987		83820.0	\\
988		92720.0	\\
989		103080.0	\\
990		114880.0	\\
991		129889.99999999999	\\
992		145850.0	\\
993		162760.0	\\
994		180620.0	\\
995		201690.0	\\
996		43430.0	\\
997		85370.0	\\
998		91820.0	\\
999		99720.0	\\
1000		109080.0	\\
1001		119880.0	\\
1002		132140.0	\\
1003		148100.0	\\
1004		165010.0	\\
1005		182870.0	\\
1006		201690.0	\\
1007		221460.0	\\
1008		57410.0	\\
1009		18910.0	\\
1010		15820.0	\\
1011		13690.0	\\
1012		12510.0	\\
1013		12280.0	\\
1014		13010.0	\\
1015		14680.0	\\
1016		21060.0	\\
1017		28890.0	\\
1018		38180.0	\\
1019		48910.0	\\
1020		18910.0	\\
1021		11430.0	\\
1022		14060.0	\\
1023		17640.0	\\
1024		22180.0	\\
1025		27660.0	\\
1026		34100.0	\\
1027		41490.0	\\
1028		53080.0	\\
1029		66130.0	\\
1030		80620.0	\\
1031		96570.0	\\
1032		15820.0	\\
1033		14060.0	\\
1034		14890.0	\\
1035		19430.0	\\
1036		24910.0	\\
1037		31350.0	\\
1038		38740.0	\\
1039		47080.0	\\
1040		59130.0	\\
1041		72620.0	\\
1042		87570.0	\\
1043		103970.0	\\
1044		13690.0	\\
1045		17640.0	\\
1046		19430.0	\\
1047		22660.0	\\
1048		29100.0	\\
1049		36490.0	\\
1050		44830.0	\\
1051		54130.0	\\
1052		66620.0	\\
1053		80570.0	\\
1054		95970.0	\\
1055		112830.0	\\
1056		12510.0	\\
1057		22180.0	\\
1058		24910.0	\\
1059		29100.0	\\
1060		34740.0	\\
1061		43080.0	\\
1062		52380.0	\\
1063		62620.0	\\
1064		75570.0	\\
1065		89970.0	\\
1066		105830.0	\\
1067		123130.0	\\
1068		12280.0	\\
1069		27660.0	\\
1070		31350.0	\\
1071		36490.0	\\
1072		43080.0	\\
1073		51130.0	\\
1074		61370.0	\\
1075		72570.0	\\
1076		85970.0	\\
1077		100830.0	\\
1078		117130.0	\\
1079		134890.0	\\
1080		13010.0	\\
1081		34100.0	\\
1082		38740.0	\\
1083		44830.0	\\
1084		52380.0	\\
1085		61370.0	\\
1086		71820.0	\\
1087		83970.0	\\
1088		97830.0	\\
1089		113130.0	\\
1090		129889.99999999999	\\
1091		148100.0	\\
1092		14680.0	\\
1093		41490.0	\\
1094		47080.0	\\
1095		54130.0	\\
1096		62620.0	\\
1097		72570.0	\\
1098		83970.0	\\
1099		96830.0	\\
1100		111130.0	\\
1101		126890.0	\\
1102		144100.0	\\
1103		162760.0	\\
1104		21060.0	\\
1105		53080.0	\\
1106		59130.0	\\
1107		66620.0	\\
1108		75570.0	\\
1109		85970.0	\\
1110		97830.0	\\
1111		111130.0	\\
1112		126140.0	\\
1113		142850.0	\\
1114		161010.0	\\
1115		180620.0	\\
1116		28890.0	\\
1117		66130.0	\\
1118		72620.0	\\
1119		80570.0	\\
1120		89970.0	\\
1121		100830.0	\\
1122		113130.0	\\
1123		126890.0	\\
1124		142850.0	\\
1125		159760.0	\\
1126		178870.0	\\
1127		199440.0	\\
1128		38180.0	\\
1129		80620.0	\\
1130		87570.0	\\
1131		95970.0	\\
1132		105830.0	\\
1133		117130.0	\\
1134		129889.99999999999	\\
1135		144100.0	\\
1136		161010.0	\\
1137		178870.0	\\
1138		197690.0	\\
1139		219210.0	\\
1140		48910.0	\\
1141		96570.0	\\
1142		103970.0	\\
1143		112830.0	\\
1144		123130.0	\\
1145		134890.0	\\
1146		148100.0	\\
1147		162760.0	\\
1148		180620.0	\\
1149		199440.0	\\
1150		219210.0	\\
1151		239930.0	\\
1152		52360.0	\\
1153		19570.0	\\
1154		17440.0	\\
1155		16260.000000000002	\\
1156		16030.000000000002	\\
1157		16760.0	\\
1158		18430.0	\\
1159		21060.0	\\
1160		24640.0	\\
1161		33430.0	\\
1162		43660.0	\\
1163		55350.0	\\
1164		19570.0	\\
1165		17310.0	\\
1166		20890.0	\\
1167		25430.0	\\
1168		30910.0	\\
1169		37350.0	\\
1170		44740.0	\\
1171		53080.0	\\
1172		62380.0	\\
1173		76370.0	\\
1174		91820.0	\\
1175		108720.0	\\
1176		17440.0	\\
1177		20890.0	\\
1178		22180.0	\\
1179		27660.0	\\
1180		34100.0	\\
1181		41490.0	\\
1182		49830.0	\\
1183		59130.0	\\
1184		69370.0	\\
1185		83820.0	\\
1186		99720.0	\\
1187		117080.0	\\
1188		16260.000000000002	\\
1189		25430.0	\\
1190		27660.0	\\
1191		31350.0	\\
1192		38740.0	\\
1193		47080.0	\\
1194		56380.0	\\
1195		66620.0	\\
1196		77820.0	\\
1197		92720.0	\\
1198		109080.0	\\
1199		126880.0	\\
1200		16030.000000000002	\\
1201		30910.0	\\
1202		34100.0	\\
1203		38740.0	\\
1204		44830.0	\\
1205		54130.0	\\
1206		64370.00000000001	\\
1207		75570.0	\\
1208		87720.0	\\
1209		103080.0	\\
1210		119880.0	\\
1211		138140.0	\\
1212		16760.0	\\
1213		37350.0	\\
1214		41490.0	\\
1215		47080.0	\\
1216		54130.0	\\
1217		62620.0	\\
1218		73820.0	\\
1219		85970.0	\\
1220		99080.0	\\
1221		114880.0	\\
1222		132140.0	\\
1223		150850.0	\\
1224		18430.0	\\
1225		44740.0	\\
1226		49830.0	\\
1227		56380.0	\\
1228		64370.00000000001	\\
1229		73820.0	\\
1230		84720.0	\\
1231		97830.0	\\
1232		111880.0	\\
1233		128139.99999999999	\\
1234		145850.0	\\
1235		165010.0	\\
1236		21060.0	\\
1237		53080.0	\\
1238		59130.0	\\
1239		66620.0	\\
1240		75570.0	\\
